2,meat,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,root vegetables,butter,frozen vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,frankfurter,sausage,whole milk,butter,dessert,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
12,tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,frozen meals,white bread,instant coffee,soda,female sanitary products,newspapers,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,
3,yogurt,sugar,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,root vegetables,other vegetables,white bread,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,citrus fruit,pip fruit,grapes,berries,soft cheese,rolls/buns,oil,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
10,beef,root vegetables,whole milk,butter milk,yogurt,beverages,cream cheese,sweet spreads,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,
12,citrus fruit,onions,other vegetables,whole milk,cream cheese,domestic eggs,sugar,bottled water,bottled beer,long life bakery product,seasonal products,napkins,,,,,,,,,,,,,,,,,,,,
2,dessert,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,curd,jam,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,domestic eggs,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,dog food,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,packaged fruit/vegetables,whole milk,pastry,bottled water,soda,misc. beverages,chewing gum,specialty bar,hygiene articles,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,
4,frankfurter,pork,specialty fat,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,finished products,beef,tropical fruit,spread cheese,rolls/buns,waffles,chocolate,specialty chocolate,hair spray,shopping bags,,,,,,,,,,,,,,,,,,,,,,
1,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,herbs,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,other vegetables,sliced cheese,rolls/buns,coffee,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,sugar,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sausage,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,root vegetables,whole milk,brown bread,brandy,detergent,dish cleaner,female sanitary products,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
1,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,cream cheese,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,other vegetables,misc. beverages,long life bakery product,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frozen fruits,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pork,beef,other vegetables,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,grapes,butter,domestic eggs,salt,sugar,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,sausage,ham,citrus fruit,grapes,berries,butter milk,frozen meals,domestic eggs,cat food,coffee,bottled water,soda,fruit/vegetable juice,waffles,hygiene articles,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,meat,hamburger meat,spices,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pork,UHT-milk,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,pip fruit,root vegetables,whole milk,rolls/buns,pastry,coffee,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
3,root vegetables,coffee,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ham,whole milk,curd,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ice cream,soda,bottled beer,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,whole milk,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,oil,female sanitary products,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,tropical fruit,pip fruit,grapes,ice cream,frozen potato products,rolls/buns,pastry,soda,misc. beverages,salty snack,long life bakery product,chewing gum,specialty bar,napkins,photo/film,,,,,,,,,,,,,,,,,
1,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UHT-milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,meat,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,grapes,root vegetables,whole milk,butter,whipped/sour cream,condensed milk,roll products,oil,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
9,liver loaf,tropical fruit,pip fruit,grapes,whole milk,curd,whipped/sour cream,frozen vegetables,baking powder,,,,,,,,,,,,,,,,,,,,,,,
6,beef,root vegetables,other vegetables,soda,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
11,root vegetables,whole milk,butter,domestic eggs,flour,oil,sugar,baking powder,white wine,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
4,pork,brown bread,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,butter milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,brown bread,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,herbs,curd,roll products,vinegar,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pastry,sugar,bottled beer,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,beverages,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,cream cheese,pasta,jam,sweet spreads,coffee,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,whole milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,hard cheese,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,tropical fruit,berries,yogurt,cream cheese,brown bread,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,yogurt,beverages,rolls/buns,fruit/vegetable juice,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tropical fruit,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,citrus fruit,other vegetables,whole milk,butter,frozen vegetables,rolls/buns,brown bread,fruit/vegetable juice,cleaner,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whipped/sour cream,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,citrus fruit,whole milk,butter milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,other vegetables,whole milk,soups,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,coffee,soda,bottled beer,liquor (appetizer),bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ham,other vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,citrus fruit,tropical fruit,whole milk,rolls/buns,bottled water,long life bakery product,decalcifier,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
3,dessert,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,fish,dessert,yogurt,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,meat,other vegetables,rolls/buns,fruit/vegetable juice,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,oil,margarine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,tropical fruit,other vegetables,waffles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,baby cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tropical fruit,root vegetables,whole milk,yogurt,whipped/sour cream,domestic eggs,rolls/buns,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,
1,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,hamburger meat,citrus fruit,root vegetables,whole milk,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,condensed milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,beef,other vegetables,margarine,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,canned beer,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,rolls/buns,soda,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,beverages,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,root vegetables,brown bread,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,onions,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,hamburger meat,citrus fruit,tropical fruit,rolls/buns,rice,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
2,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,other vegetables,butter milk,UHT-milk,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,chicken,other vegetables,whole milk,curd,UHT-milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
6,meat,whole milk,frozen potato products,margarine,soda,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,butter,yogurt,rolls/buns,jam,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,fish,other vegetables,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frankfurter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,turkey,citrus fruit,tropical fruit,grapes,root vegetables,onions,other vegetables,rolls/buns,brown bread,pastry,pickled vegetables,jam,cat food,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,
6,onions,butter,roll products,oil,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
6,whole milk,curd,ice cream,Instant food products,canned fish,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
6,yogurt,frozen vegetables,sweet spreads,bottled water,skin care,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whipped/sour cream,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frozen vegetables,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,whole milk,domestic eggs,canned fruit,dog food,misc. beverages,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
3,onions,yogurt,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,butter milk,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,other vegetables,butter,pastry,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,frankfurter,brown bread,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,domestic eggs,rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,condensed milk,coffee,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,meat,onions,other vegetables,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,frozen vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,liver loaf,beef,pip fruit,packaged fruit/vegetables,whole milk,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,,,
8,frankfurter,root vegetables,rolls/buns,vinegar,sugar,mustard,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,,
7,chicken,whole milk,rolls/buns,flour,salt,vinegar,sugar,,,,,,,,,,,,,,,,,,,,,,,,,
4,frankfurter,ham,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pip fruit,yogurt,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,root vegetables,other vegetables,whole milk,rolls/buns,bottled water,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
2,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,pork,hamburger meat,other vegetables,whole milk,whipped/sour cream,frozen meals,baking powder,coffee,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,whipped/sour cream,condensed milk,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pastry,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,pip fruit,whipped/sour cream,detergent,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,processed cheese,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,meat,whole milk,whipped/sour cream,oil,pickled vegetables,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
1,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,sausage,root vegetables,other vegetables,whole milk,dessert,canned fruit,soda,snack products,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
6,pip fruit,root vegetables,whole milk,ice cream,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
1,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,tropical fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,other vegetables,yogurt,whipped/sour cream,soda,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
5,frankfurter,frozen dessert,white wine,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,beef,other vegetables,yogurt,beverages,rolls/buns,flour,margarine,cat food,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
5,hamburger meat,other vegetables,whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,yogurt,margarine,sugar,bottled water,bottled beer,red/blush wine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
1,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,bottled water,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,herbs,butter,domestic eggs,oil,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,yogurt,whipped/sour cream,soft cheese,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,citrus fruit,tropical fruit,root vegetables,yogurt,roll products,margarine,sugar,bottled water,napkins,house keeping products,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,yogurt,beverages,brown bread,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,cream,cream cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,herbs,oil,dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,fish,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pork,other vegetables,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,curd,mustard,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,frankfurter,sausage,berries,whole milk,yogurt,brown bread,pastry,margarine,fruit/vegetable juice,waffles,decalcifier,napkins,,,,,,,,,,,,,,,,,,,,
4,frankfurter,frozen meals,semi-finished bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,curd,processed cheese,rolls/buns,pastry,pickled vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
5,liver loaf,organic sausage,pastry,fruit/vegetable juice,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pork,canned fish,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frozen vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,pork,beef,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,flour,pasta,oil,waffles,seasonal products,female sanitary products,,,,,,,,,,,,,,,,,,,
3,curd,bottled water,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,beef,citrus fruit,root vegetables,butter,yogurt,whipped/sour cream,frozen meals,pasta,oil,fruit/vegetable juice,waffles,dishes,cookware,,,,,,,,,,,,,,,,,,,
3,yogurt,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,chicken,other vegetables,whole milk,curd,ice cream,rolls/buns,sugar,soda,napkins,potted plants,,,,,,,,,,,,,,,,,,,,,,
1,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pip fruit,sweet spreads,coffee,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,coffee,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,tropical fruit,berries,yogurt,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sauces,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pork,onions,other vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,yogurt,condensed milk,rolls/buns,pickled vegetables,bottled water,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
2,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,chicken,citrus fruit,onions,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,pork,onions,rolls/buns,margarine,canned vegetables,soda,salty snack,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,
1,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ham,tropical fruit,pip fruit,other vegetables,whole milk,processed cheese,frozen vegetables,brown bread,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,soda,bottled beer,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,tropical fruit,soft cheese,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,pip fruit,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,sausage,hamburger meat,tropical fruit,root vegetables,whole milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,margarine,pickled vegetables,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,turkey,tropical fruit,yogurt,UHT-milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
3,meat,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,coffee,female sanitary products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,dessert,UHT-milk,rolls/buns,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,other vegetables,sliced cheese,mustard,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pork,onions,other vegetables,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,hamburger meat,other vegetables,hard cheese,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,sausage,beverages,sliced cheese,rolls/buns,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
5,rolls/buns,soda,canned beer,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,misc. beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,domestic eggs,long life bakery product,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,UHT-milk,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,frankfurter,pork,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,white bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,tropical fruit,pip fruit,soda,bottled beer,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tropical fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,grapes,root vegetables,other vegetables,roll products,pasta,oil,margarine,coffee,bottled water,detergent,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,root vegetables,other vegetables,whole milk,yogurt,rolls/buns,chewing gum,candles,,,,,,,,,,,,,,,,,,,,,,,,,
1,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,tropical fruit,other vegetables,yogurt,spread cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,citrus fruit,tropical fruit,whole milk,butter,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
